"","ARREST_DATE","CITY_COUNCIL_DISTRICT","Arrest.Count"
"929",2018-09-21,"36",5
"930",2018-09-21,"37",39
"931",2018-09-21,"38",14
"932",2018-09-21,"39",12
"933",2018-09-21,"40",12
"934",2018-09-21,"41",6
"935",2018-09-21,"42",4
"936",2018-09-21,"43",5
"937",2018-09-21,"44",4
"938",2018-09-21,"45",15
"939",2018-09-21,"46",4
"940",2018-09-21,"47",11
"941",2018-09-21,"48",6
"942",2018-09-21,"49",7
"943",2018-09-22,"01",31
"944",2018-09-22,"02",5
"945",2018-09-22,"03",28
"946",2018-09-22,"04",6
"947",2018-09-22,"05",7
"948",2018-09-22,"06",8
"949",2018-09-22,"07",15
"950",2018-09-22,"08",47
"951",2018-09-22,"09",10
"952",2018-09-22,"10",20
"953",2018-09-22,"11",14
"954",2018-09-22,"12",8
"955",2018-09-22,"13",11
"956",2018-09-22,"14",13
"957",2018-09-22,"15",26
"958",2018-09-22,"16",21
"959",2018-09-22,"17",6
"960",2018-09-22,"18",9
"961",2018-09-22,"19",8
"962",2018-09-22,"20",1
"963",2018-09-22,"21",5
"964",2018-09-22,"22",14
"965",2018-09-22,"23",11
"966",2018-09-22,"24",6
"967",2018-09-22,"25",13
"968",2018-09-22,"26",3
"969",2018-09-22,"27",9
"970",2018-09-22,"28",16
"971",2018-09-22,"29",1
"972",2018-09-22,"30",4
"973",2018-09-22,"31",5
"974",2018-09-22,"32",2
"975",2018-09-22,"33",19
"976",2018-09-22,"34",8
"977",2018-09-22,"35",10
"978",2018-09-22,"36",5
"979",2018-09-22,"37",24
"980",2018-09-22,"38",8
"981",2018-09-22,"39",10
"982",2018-09-22,"40",12
"983",2018-09-22,"41",2
"984",2018-09-22,"42",2
"985",2018-09-22,"43",6
"986",2018-09-22,"44",5
"987",2018-09-22,"45",4
"988",2018-09-22,"46",4
"989",2018-09-22,"47",4
"990",2018-09-22,"48",11
"991",2018-09-22,"49",9
"992",2018-09-22,"50",6
"993",2018-09-23,"01",19
"994",2018-09-23,"02",4
"995",2018-09-23,"03",17
"996",2018-09-23,"04",6
"997",2018-09-23,"05",6
"998",2018-09-23,"06",9
"999",2018-09-23,"07",8
"1000",2018-09-23,"08",25
"1001",2018-09-23,"09",7
"1002",2018-09-23,"10",16
"1003",2018-09-23,"11",17
"1004",2018-09-23,"12",12
"1005",2018-09-23,"13",12
"1006",2018-09-23,"14",14
"1007",2018-09-23,"15",17
"1008",2018-09-23,"16",10
"1009",2018-09-23,"17",3
"1010",2018-09-23,"18",8
"1011",2018-09-23,"19",9
"1012",2018-09-23,"20",5
"1013",2018-09-23,"21",11
"1014",2018-09-23,"22",14
"1015",2018-09-23,"23",10
"1016",2018-09-23,"24",4
"1017",2018-09-23,"25",17
"1018",2018-09-23,"26",5
"1019",2018-09-23,"27",7
"1020",2018-09-23,"28",14
"1021",2018-09-23,"29",2
"1022",2018-09-23,"30",6
"1023",2018-09-23,"31",4
"1024",2018-09-23,"32",7
"1025",2018-09-23,"33",22
"1026",2018-09-23,"34",3
"1027",2018-09-23,"35",5
"1028",2018-09-23,"36",10
"1029",2018-09-23,"37",19
"1030",2018-09-23,"38",3
"1031",2018-09-23,"39",2
"1032",2018-09-23,"40",9
"1033",2018-09-23,"41",4
"1034",2018-09-23,"42",4
"1035",2018-09-23,"43",6
"1036",2018-09-23,"44",1
"1037",2018-09-23,"45",6
"1038",2018-09-23,"46",7
"1039",2018-09-23,"47",6
"1040",2018-09-23,"48",4
"1041",2018-09-23,"49",18
"1042",2018-09-23,"50",5
"1043",2018-09-24,"01",49
"1044",2018-09-24,"02",3
"1045",2018-09-24,"03",13
"1046",2018-09-24,"04",3
"1047",2018-09-24,"05",4
"1048",2018-09-24,"06",7
"1049",2018-09-24,"07",15
"1050",2018-09-24,"08",30
"1051",2018-09-24,"09",16
"1052",2018-09-24,"10",15
"1053",2018-09-24,"11",13
"1054",2018-09-24,"12",8
"1055",2018-09-24,"13",13
"1056",2018-09-24,"14",8
"1057",2018-09-24,"15",23
"1058",2018-09-24,"16",16
"1059",2018-09-24,"17",2
"1060",2018-09-24,"18",11
"1061",2018-09-24,"19",8
"1062",2018-09-24,"20",4
"1063",2018-09-24,"21",4
"1064",2018-09-24,"22",9
"1065",2018-09-24,"23",8
"1066",2018-09-24,"24",13
"1067",2018-09-24,"25",9
"1068",2018-09-24,"26",6
"1069",2018-09-24,"27",11
"1070",2018-09-24,"28",17
"1071",2018-09-24,"29",4
"1072",2018-09-24,"30",4
"1073",2018-09-24,"31",5
"1074",2018-09-24,"32",2
"1075",2018-09-24,"33",20
"1076",2018-09-24,"34",3
"1077",2018-09-24,"35",7
"1078",2018-09-24,"36",2
"1079",2018-09-24,"37",29
"1080",2018-09-24,"38",7
"1081",2018-09-24,"39",7
"1082",2018-09-24,"40",3
"1083",2018-09-24,"41",4
"1084",2018-09-24,"42",2
"1085",2018-09-24,"43",3
"1086",2018-09-24,"44",6
"1087",2018-09-24,"45",2
"1088",2018-09-24,"46",4
"1089",2018-09-24,"47",4
"1090",2018-09-24,"48",5
"1091",2018-09-24,"49",12
"1092",2018-09-24,"50",3
"1093",2018-09-25,"01",29
"1094",2018-09-25,"02",13
"1095",2018-09-25,"03",26
"1096",2018-09-25,"04",4
"1097",2018-09-25,"05",3
"1098",2018-09-25,"06",2
"1099",2018-09-25,"07",9
"1100",2018-09-25,"08",34
"1101",2018-09-25,"09",7
"1102",2018-09-25,"10",12
"1103",2018-09-25,"11",6
"1104",2018-09-25,"12",8
"1105",2018-09-25,"13",14
"1106",2018-09-25,"14",6
"1107",2018-09-25,"15",13
"1108",2018-09-25,"16",7
"1109",2018-09-25,"17",7
"1110",2018-09-25,"18",8
"1111",2018-09-25,"19",9
"1112",2018-09-25,"20",1
"1113",2018-09-25,"21",4
"1114",2018-09-25,"22",9
"1115",2018-09-25,"23",9
"1116",2018-09-25,"24",6
"1117",2018-09-25,"25",9
"1118",2018-09-25,"26",2
"1119",2018-09-25,"27",11
"1120",2018-09-25,"28",9
"1121",2018-09-25,"29",3
"1122",2018-09-25,"30",8
"1123",2018-09-25,"31",9
"1124",2018-09-25,"32",6
"1125",2018-09-25,"33",33
"1126",2018-09-25,"34",8
"1127",2018-09-25,"35",9
"1128",2018-09-25,"36",4
"1129",2018-09-25,"37",23
"1130",2018-09-25,"38",3
"1131",2018-09-25,"39",8
"1132",2018-09-25,"40",6
"1133",2018-09-25,"41",6
"1134",2018-09-25,"42",7
"1135",2018-09-25,"43",9
"1136",2018-09-25,"44",2
"1137",2018-09-25,"45",2
"1138",2018-09-25,"46",2
"1139",2018-09-25,"47",12
"1140",2018-09-25,"48",3
"1141",2018-09-25,"49",11
"1142",2018-09-25,"50",2
"1143",2018-09-26,"01",33
"1144",2018-09-26,"02",6
"1145",2018-09-26,"03",38
"1146",2018-09-26,"04",2
"1147",2018-09-26,"05",10
"1148",2018-09-26,"06",3
"1149",2018-09-26,"07",22
"1150",2018-09-26,"08",28
"1151",2018-09-26,"09",9
"1152",2018-09-26,"10",25
"1153",2018-09-26,"11",15
"1154",2018-09-26,"12",11
"1155",2018-09-26,"13",13
"1156",2018-09-26,"14",9
"1157",2018-09-26,"15",19
"1158",2018-09-26,"16",18
"1159",2018-09-26,"17",17
"1160",2018-09-26,"18",10
"1161",2018-09-26,"19",13
"1162",2018-09-26,"20",2
"1163",2018-09-26,"21",5
"1164",2018-09-26,"22",6
"1165",2018-09-26,"23",16
"1166",2018-09-26,"24",7
"1167",2018-09-26,"25",10
"1168",2018-09-26,"26",3
"1169",2018-09-26,"27",18
"1170",2018-09-26,"28",21
"1171",2018-09-26,"29",3
"1172",2018-09-26,"30",7
"1173",2018-09-26,"31",9
"1174",2018-09-26,"32",3
"1175",2018-09-26,"33",35
"1176",2018-09-26,"34",12
"1177",2018-09-26,"35",8
"1178",2018-09-26,"36",7
"1179",2018-09-26,"37",31
"1180",2018-09-26,"38",10
"1181",2018-09-26,"39",7
"1182",2018-09-26,"40",14
"1183",2018-09-26,"41",8
"1184",2018-09-26,"42",4
"1185",2018-09-26,"43",6
"1186",2018-09-26,"44",3
"1187",2018-09-26,"45",11
"1188",2018-09-26,"46",6
"1189",2018-09-26,"47",8
"1190",2018-09-26,"48",4
"1191",2018-09-26,"49",14
"1192",2018-09-26,"50",2
"1193",2018-09-27,"01",33
"1194",2018-09-27,"02",13
"1195",2018-09-27,"03",55
"1196",2018-09-27,"04",5
"1197",2018-09-27,"05",12
"1198",2018-09-27,"06",5
"1199",2018-09-27,"07",10
"1200",2018-09-27,"08",40
"1201",2018-09-27,"09",12
"1202",2018-09-27,"10",36
"1203",2018-09-27,"11",14
"1204",2018-09-27,"12",6
"1205",2018-09-27,"13",15
"1206",2018-09-27,"14",12
"1207",2018-09-27,"15",15
"1208",2018-09-27,"16",23
"1209",2018-09-27,"17",13
"1210",2018-09-27,"18",5
"1211",2018-09-27,"19",5
"1212",2018-09-27,"20",3
"1213",2018-09-27,"21",7
"1214",2018-09-27,"22",16
"1215",2018-09-27,"23",17
"1216",2018-09-27,"24",9
"1217",2018-09-27,"25",16
"1218",2018-09-27,"26",3
"1219",2018-09-27,"27",20
"1220",2018-09-27,"28",9
"1221",2018-09-27,"29",6
"1222",2018-09-27,"30",4
"1223",2018-09-27,"31",8
"1224",2018-09-27,"32",4
"1225",2018-09-27,"33",38
"1226",2018-09-27,"34",10
"1227",2018-09-27,"35",11
"1228",2018-09-27,"36",5
"1229",2018-09-27,"37",28
"1230",2018-09-27,"38",2
"1231",2018-09-27,"39",7
"1232",2018-09-27,"40",11
"1233",2018-09-27,"41",7
"1234",2018-09-27,"42",4
"1235",2018-09-27,"43",8
"1236",2018-09-27,"44",6
"1237",2018-09-27,"45",2
"1238",2018-09-27,"46",4
"1239",2018-09-27,"47",8
"1240",2018-09-27,"48",16
"1241",2018-09-27,"49",22
"1242",2018-09-27,"50",9
"1243",2018-09-28,"01",38
"1244",2018-09-28,"02",16
"1245",2018-09-28,"03",29
"1246",2018-09-28,"04",4
"1247",2018-09-28,"05",8
"1248",2018-09-28,"06",7
"1249",2018-09-28,"07",24
"1250",2018-09-28,"08",25
"1251",2018-09-28,"09",15
"1252",2018-09-28,"10",21
"1253",2018-09-28,"11",17
"1254",2018-09-28,"12",8
"1255",2018-09-28,"13",12
"1256",2018-09-28,"14",19
"1257",2018-09-28,"15",18
"1258",2018-09-28,"16",26
"1259",2018-09-28,"17",3
"1260",2018-09-28,"18",6
"1261",2018-09-28,"19",7
"1262",2018-09-28,"20",2
"1263",2018-09-28,"21",5
"1264",2018-09-28,"22",20
"1265",2018-09-28,"23",10
"1266",2018-09-28,"24",10
"1267",2018-09-28,"25",11
"1268",2018-09-28,"26",3
"1269",2018-09-28,"27",8
"1270",2018-09-28,"28",17
"1271",2018-09-28,"29",3
"1272",2018-09-28,"30",4
"1273",2018-09-28,"31",9
"1274",2018-09-28,"32",5
"1275",2018-09-28,"33",37
"1276",2018-09-28,"34",5
"1277",2018-09-28,"35",6
"1278",2018-09-28,"36",3
"1279",2018-09-28,"37",19
"1280",2018-09-28,"38",5
"1281",2018-09-28,"39",7
"1282",2018-09-28,"40",5
"1283",2018-09-28,"41",9
"1284",2018-09-28,"42",4
"1285",2018-09-28,"43",7
"1286",2018-09-28,"44",6
"1287",2018-09-28,"45",14
"1288",2018-09-28,"46",5
"1289",2018-09-28,"47",15
"1290",2018-09-28,"48",5
"1291",2018-09-28,"49",15
"1292",2018-09-28,"50",4
"1293",2018-09-29,"01",20
"1294",2018-09-29,"02",12
"1295",2018-09-29,"03",24
"1296",2018-09-29,"04",2
"1297",2018-09-29,"05",7
"1298",2018-09-29,"06",5
"1299",2018-09-29,"07",10
"1300",2018-09-29,"08",28
"1301",2018-09-29,"09",18
"1302",2018-09-29,"10",35
"1303",2018-09-29,"11",17
"1304",2018-09-29,"12",9
"1305",2018-09-29,"13",9
"1306",2018-09-29,"14",8
"1307",2018-09-29,"15",21
"1308",2018-09-29,"16",18
"1309",2018-09-29,"17",3
"1310",2018-09-29,"18",10
"1311",2018-09-29,"19",5
"1312",2018-09-29,"20",1
"1313",2018-09-29,"21",14
"1314",2018-09-29,"22",17
"1315",2018-09-29,"23",15
"1316",2018-09-29,"24",1
"1317",2018-09-29,"25",11
"1318",2018-09-29,"26",3
"1319",2018-09-29,"27",12
"1320",2018-09-29,"28",10
"1321",2018-09-29,"29",3
"1322",2018-09-29,"30",6
"1323",2018-09-29,"31",5
"1324",2018-09-29,"32",5
"1325",2018-09-29,"33",29
"1326",2018-09-29,"34",7
"1327",2018-09-29,"35",5
"1328",2018-09-29,"36",6
"1329",2018-09-29,"37",30
"1330",2018-09-29,"38",5
"1331",2018-09-29,"39",11
"1332",2018-09-29,"40",8
"1333",2018-09-29,"41",8
"1334",2018-09-29,"42",5
"1335",2018-09-29,"43",5
"1336",2018-09-29,"44",2
"1337",2018-09-29,"45",3
"1338",2018-09-29,"46",6
"1339",2018-09-29,"47",14
"1340",2018-09-29,"48",8
"1341",2018-09-29,"49",14
"1342",2018-09-29,"50",6
"1343",2018-09-30,"01",14
"1344",2018-09-30,"02",5
"1345",2018-09-30,"03",26
"1346",2018-09-30,"04",2
"1347",2018-09-30,"05",8
"1348",2018-09-30,"06",10
"1349",2018-09-30,"07",12
"1350",2018-09-30,"08",18
"1351",2018-09-30,"09",11
"1352",2018-09-30,"10",19
"1353",2018-09-30,"11",20
"1354",2018-09-30,"12",3
"1355",2018-09-30,"13",14
"1356",2018-09-30,"14",14
"1357",2018-09-30,"15",24
"1358",2018-09-30,"16",9
"1359",2018-09-30,"17",4
"1360",2018-09-30,"18",4
"1361",2018-09-30,"19",6
"1362",2018-09-30,"21",8
"1363",2018-09-30,"22",9
"1364",2018-09-30,"23",9
"1365",2018-09-30,"24",8
"1366",2018-09-30,"25",17
"1367",2018-09-30,"26",4
"1368",2018-09-30,"27",9
"1369",2018-09-30,"28",16
"1370",2018-09-30,"31",3
"1371",2018-09-30,"33",19
"1372",2018-09-30,"34",6
"1373",2018-09-30,"35",7
"1374",2018-09-30,"36",7
"1375",2018-09-30,"37",23
"1376",2018-09-30,"38",3
"1377",2018-09-30,"39",9
"1378",2018-09-30,"40",4
"1379",2018-09-30,"41",9
"1380",2018-09-30,"42",2
"1381",2018-09-30,"43",2
"1382",2018-09-30,"44",4
"1383",2018-09-30,"45",2
"1384",2018-09-30,"46",6
"1385",2018-09-30,"47",3
"1386",2018-09-30,"48",1
"1387",2018-09-30,"49",14
"1388",2018-09-30,"50",4
"1389",2018-10-01,"01",29
"1390",2018-10-01,"02",6
"1391",2018-10-01,"03",30
"1392",2018-10-01,"04",4
"1393",2018-10-01,"05",5
"1394",2018-10-01,"06",7
"1395",2018-10-01,"07",12
"1396",2018-10-01,"08",31
"1397",2018-10-01,"09",3
"1398",2018-10-01,"10",31
"1399",2018-10-01,"11",13
"1400",2018-10-01,"12",5
"1401",2018-10-01,"13",13
"1402",2018-10-01,"14",17
"1403",2018-10-01,"15",15
"1404",2018-10-01,"16",11
"1405",2018-10-01,"17",14
"1406",2018-10-01,"18",7
"1407",2018-10-01,"19",6
"1408",2018-10-01,"20",2
"1409",2018-10-01,"21",8
"1410",2018-10-01,"22",5
"1411",2018-10-01,"23",22
"1412",2018-10-01,"24",6
"1413",2018-10-01,"25",9
"1414",2018-10-01,"26",2
"1415",2018-10-01,"27",19
"1416",2018-10-01,"28",9
"1417",2018-10-01,"29",3
"1418",2018-10-01,"30",7
"1419",2018-10-01,"31",7
"1420",2018-10-01,"32",5
"1421",2018-10-01,"33",27
"1422",2018-10-01,"34",8
"1423",2018-10-01,"35",6
"1424",2018-10-01,"37",20
"1425",2018-10-01,"38",7
"1426",2018-10-01,"39",5
"1427",2018-10-01,"40",19
"1428",2018-10-01,"41",10
"1429",2018-10-01,"42",4
"1430",2018-10-01,"43",4
"1431",2018-10-01,"44",5
"1432",2018-10-01,"45",3
"1433",2018-10-01,"46",3
"1434",2018-10-01,"47",6
"1435",2018-10-01,"48",7
"1436",2018-10-01,"49",16
"1437",2018-10-01,"50",8
"1438",2018-10-02,"01",48
"1439",2018-10-02,"02",12
"1440",2018-10-02,"03",47
"1441",2018-10-02,"04",3
"1442",2018-10-02,"05",10
"1443",2018-10-02,"06",8
"1444",2018-10-02,"07",13
"1445",2018-10-02,"08",30
"1446",2018-10-02,"09",15
"1447",2018-10-02,"10",18
"1448",2018-10-02,"11",16
"1449",2018-10-02,"12",12
"1450",2018-10-02,"13",17
"1451",2018-10-02,"14",25
"1452",2018-10-02,"15",25
"1453",2018-10-02,"16",29
"1454",2018-10-02,"17",10
"1455",2018-10-02,"18",5
"1456",2018-10-02,"19",14
"1457",2018-10-02,"20",7
"1458",2018-10-02,"21",6
"1459",2018-10-02,"22",10
"1460",2018-10-02,"23",16
"1461",2018-10-02,"24",4
"1462",2018-10-02,"25",21
"1463",2018-10-02,"26",3
"1464",2018-10-02,"27",21
"1465",2018-10-02,"28",30
"1466",2018-10-02,"29",5
"1467",2018-10-02,"30",10
"1468",2018-10-02,"31",4
"1469",2018-10-02,"32",5
"1470",2018-10-02,"33",40
"1471",2018-10-02,"34",7
"1472",2018-10-02,"35",10
"1473",2018-10-02,"36",4
"1474",2018-10-02,"37",32
"1475",2018-10-02,"38",9
"1476",2018-10-02,"39",7
"1477",2018-10-02,"40",5
"1478",2018-10-02,"41",11
"1479",2018-10-02,"42",7
"1480",2018-10-02,"43",4
"1481",2018-10-02,"44",3
"1482",2018-10-02,"45",3
"1483",2018-10-02,"46",5
"1484",2018-10-02,"47",13
"1485",2018-10-02,"48",13
"1486",2018-10-02,"49",25
"1487",2018-10-02,"50",4
"1488",2018-10-03,"01",45
"1489",2018-10-03,"02",15
"1490",2018-10-03,"03",52
"1491",2018-10-03,"04",7
"1492",2018-10-03,"05",4
"1493",2018-10-03,"06",10
"1494",2018-10-03,"07",25
"1495",2018-10-03,"08",40
"1496",2018-10-03,"09",16
"1497",2018-10-03,"10",22
"1498",2018-10-03,"11",22
"1499",2018-10-03,"12",8
"1500",2018-10-03,"13",11
"1501",2018-10-03,"14",13
"1502",2018-10-03,"15",25
"1503",2018-10-03,"16",30
"1504",2018-10-03,"17",20
"1505",2018-10-03,"18",9
"1506",2018-10-03,"19",11
"1507",2018-10-03,"20",3
"1508",2018-10-03,"21",6
"1509",2018-10-03,"22",19
"1510",2018-10-03,"23",11
"1511",2018-10-03,"24",15
"1512",2018-10-03,"25",22
"1513",2018-10-03,"26",4
"1514",2018-10-03,"27",16
"1515",2018-10-03,"28",18
"1516",2018-10-03,"29",4
"1517",2018-10-03,"30",10
"1518",2018-10-03,"31",6
"1519",2018-10-03,"32",2
"1520",2018-10-03,"33",57
"1521",2018-10-03,"34",5
"1522",2018-10-03,"35",25
"1523",2018-10-03,"36",7
"1524",2018-10-03,"37",39
"1525",2018-10-03,"38",17
"1526",2018-10-03,"39",7
"1527",2018-10-03,"40",9
"1528",2018-10-03,"41",11
"1529",2018-10-03,"42",5
"1530",2018-10-03,"43",5
"1531",2018-10-03,"44",7
"1532",2018-10-03,"45",7
"1533",2018-10-03,"46",6
"1534",2018-10-03,"47",15
"1535",2018-10-03,"48",14
"1536",2018-10-03,"49",23
"1537",2018-10-03,"50",5
"1538",2018-10-04,"01",48
"1539",2018-10-04,"02",12
"1540",2018-10-04,"03",36
"1541",2018-10-04,"04",5
"1542",2018-10-04,"05",18
"1543",2018-10-04,"06",18
"1544",2018-10-04,"07",20
"1545",2018-10-04,"08",38
"1546",2018-10-04,"09",8
"1547",2018-10-04,"10",18
"1548",2018-10-04,"11",5
"1549",2018-10-04,"12",15
"1550",2018-10-04,"13",16
"1551",2018-10-04,"14",18
"1552",2018-10-04,"15",19
"1553",2018-10-04,"16",20
"1554",2018-10-04,"17",13
"1555",2018-10-04,"18",3
"1556",2018-10-04,"19",6
"1557",2018-10-04,"20",8
"1558",2018-10-04,"21",6
"1559",2018-10-04,"22",16
"1560",2018-10-04,"23",20
"1561",2018-10-04,"24",15
"1562",2018-10-04,"25",10
"1563",2018-10-04,"26",7
"1564",2018-10-04,"27",25
"1565",2018-10-04,"28",22
"1566",2018-10-04,"29",8
"1567",2018-10-04,"30",5
"1568",2018-10-04,"31",7
"1569",2018-10-04,"32",5
"1570",2018-10-04,"33",67
"1571",2018-10-04,"34",11
"1572",2018-10-04,"35",6
"1573",2018-10-04,"36",6
"1574",2018-10-04,"37",40
"1575",2018-10-04,"38",7
"1576",2018-10-04,"39",9
"1577",2018-10-04,"40",11
"1578",2018-10-04,"41",10
"1579",2018-10-04,"42",4
"1580",2018-10-04,"43",12
"1581",2018-10-04,"44",10
"1582",2018-10-04,"45",7
"1583",2018-10-04,"46",12
"1584",2018-10-04,"47",18
"1585",2018-10-04,"48",9
"1586",2018-10-04,"49",26
"1587",2018-10-04,"50",7
"1588",2018-10-05,"01",53
"1589",2018-10-05,"02",13
"1590",2018-10-05,"03",33
"1591",2018-10-05,"04",5
"1592",2018-10-05,"05",2
"1593",2018-10-05,"06",8
"1594",2018-10-05,"07",16
"1595",2018-10-05,"08",24
"1596",2018-10-05,"09",21
"1597",2018-10-05,"10",28
"1598",2018-10-05,"11",18
"1599",2018-10-05,"12",10
"1600",2018-10-05,"13",12
"1601",2018-10-05,"14",22
"1602",2018-10-05,"15",34
"1603",2018-10-05,"16",27
"1604",2018-10-05,"17",11
"1605",2018-10-05,"18",8
"1606",2018-10-05,"19",11
"1607",2018-10-05,"20",2
"1608",2018-10-05,"21",16
"1609",2018-10-05,"22",21
"1610",2018-10-05,"23",14
"1611",2018-10-05,"24",9
"1612",2018-10-05,"25",13
"1613",2018-10-05,"26",3
"1614",2018-10-05,"27",21
"1615",2018-10-05,"28",15
"1616",2018-10-05,"29",4
"1617",2018-10-05,"30",3
"1618",2018-10-05,"31",3
"1619",2018-10-05,"32",2
"1620",2018-10-05,"33",39
"1621",2018-10-05,"34",3
"1622",2018-10-05,"35",6
"1623",2018-10-05,"36",4
"1624",2018-10-05,"37",28
"1625",2018-10-05,"38",12
"1626",2018-10-05,"39",5
"1627",2018-10-05,"40",14
"1628",2018-10-05,"41",7
"1629",2018-10-05,"42",6
"1630",2018-10-05,"43",7
"1631",2018-10-05,"44",3
"1632",2018-10-05,"45",4
"1633",2018-10-05,"46",5
"1634",2018-10-05,"47",9
"1635",2018-10-05,"48",10
"1636",2018-10-05,"49",19
"1637",2018-10-05,"50",7
"1638",2018-10-06,"01",19
"1639",2018-10-06,"02",12
"1640",2018-10-06,"03",27
"1641",2018-10-06,"04",3
"1642",2018-10-06,"05",6
"1643",2018-10-06,"06",16
"1644",2018-10-06,"07",31
"1645",2018-10-06,"08",14
"1646",2018-10-06,"09",8
"1647",2018-10-06,"10",27
"1648",2018-10-06,"11",15
"1649",2018-10-06,"12",9
"1650",2018-10-06,"13",9
"1651",2018-10-06,"14",5
"1652",2018-10-06,"15",16
"1653",2018-10-06,"16",12
"1654",2018-10-06,"17",8
"1655",2018-10-06,"18",2
"1656",2018-10-06,"19",8
"1657",2018-10-06,"20",2
"1658",2018-10-06,"21",9
"1659",2018-10-06,"22",10
"1660",2018-10-06,"23",7
"1661",2018-10-06,"25",9
"1662",2018-10-06,"26",4
"1663",2018-10-06,"27",8
"1664",2018-10-06,"28",5
"1665",2018-10-06,"29",4
"1666",2018-10-06,"31",2
"1667",2018-10-06,"32",1
"1668",2018-10-06,"33",32
"1669",2018-10-06,"34",5
"1670",2018-10-06,"35",10
"1671",2018-10-06,"36",3
"1672",2018-10-06,"37",20
"1673",2018-10-06,"38",9
"1674",2018-10-06,"39",6
"1675",2018-10-06,"40",4
"1676",2018-10-06,"41",9
"1677",2018-10-06,"42",5
"1678",2018-10-06,"43",4
"1679",2018-10-06,"44",3
"1680",2018-10-06,"45",5
"1681",2018-10-06,"46",8
"1682",2018-10-06,"47",3
"1683",2018-10-06,"48",5
"1684",2018-10-06,"49",11
"1685",2018-10-06,"50",1
"1686",2018-10-07,"01",20
"1687",2018-10-07,"02",5
"1688",2018-10-07,"03",22
"1689",2018-10-07,"04",3
"1690",2018-10-07,"05",15
"1691",2018-10-07,"06",2
"1692",2018-10-07,"07",11
"1693",2018-10-07,"08",23
"1694",2018-10-07,"09",11
"1695",2018-10-07,"10",20
"1696",2018-10-07,"11",14
"1697",2018-10-07,"12",9
"1698",2018-10-07,"13",9
"1699",2018-10-07,"14",15
"1700",2018-10-07,"15",16
"1701",2018-10-07,"16",20
"1702",2018-10-07,"17",2
"1703",2018-10-07,"18",4
"1704",2018-10-07,"19",4
"1705",2018-10-07,"20",2
"1706",2018-10-07,"21",7
"1707",2018-10-07,"22",9
"1708",2018-10-07,"23",17
"1709",2018-10-07,"24",7
"1710",2018-10-07,"25",5
"1711",2018-10-07,"26",4
"1712",2018-10-07,"27",16
"1713",2018-10-07,"28",11
"1714",2018-10-07,"29",5
"1715",2018-10-07,"30",8
"1716",2018-10-07,"31",5
"1717",2018-10-07,"32",1
"1718",2018-10-07,"33",20
"1719",2018-10-07,"34",3
"1720",2018-10-07,"35",10
"1721",2018-10-07,"36",3
"1722",2018-10-07,"37",30
"1723",2018-10-07,"38",1
"1724",2018-10-07,"39",3
"1725",2018-10-07,"40",6
"1726",2018-10-07,"41",5
"1727",2018-10-07,"42",2
"1728",2018-10-07,"43",1
"1729",2018-10-07,"44",5
"1730",2018-10-07,"45",9
"1731",2018-10-07,"46",6
"1732",2018-10-07,"47",5
"1733",2018-10-07,"48",2
"1734",2018-10-07,"49",9
"1735",2018-10-07,"50",3
"1736",2018-10-08,"01",36
"1737",2018-10-08,"02",10
"1738",2018-10-08,"03",27
"1739",2018-10-08,"04",4
"1740",2018-10-08,"05",7
"1741",2018-10-08,"06",4
"1742",2018-10-08,"07",10
"1743",2018-10-08,"08",25
"1744",2018-10-08,"09",8
"1745",2018-10-08,"10",17
"1746",2018-10-08,"11",13
"1747",2018-10-08,"12",3
"1748",2018-10-08,"13",16
"1749",2018-10-08,"14",16
"1750",2018-10-08,"15",15
"1751",2018-10-08,"16",15
"1752",2018-10-08,"17",6
"1753",2018-10-08,"18",7
"1754",2018-10-08,"19",14
"1755",2018-10-08,"20",3
"1756",2018-10-08,"21",12
"1757",2018-10-08,"22",7
"1758",2018-10-08,"23",9
"1759",2018-10-08,"24",5
"1760",2018-10-08,"25",6
"1761",2018-10-08,"26",5
"1762",2018-10-08,"27",36
"1763",2018-10-08,"28",22
"1764",2018-10-08,"29",3
"1765",2018-10-08,"30",4
"1766",2018-10-08,"31",6
"1767",2018-10-08,"32",2
"1768",2018-10-08,"33",23
"1769",2018-10-08,"34",8
"1770",2018-10-08,"35",11
"1771",2018-10-08,"36",1
"1772",2018-10-08,"37",16
"1773",2018-10-08,"38",5
"1774",2018-10-08,"39",4
"1775",2018-10-08,"40",3
"1776",2018-10-08,"41",4
"1777",2018-10-08,"42",2
"1778",2018-10-08,"43",3
"1779",2018-10-08,"44",1
"1780",2018-10-08,"45",6
"1781",2018-10-08,"46",7
"1782",2018-10-08,"47",3
"1783",2018-10-08,"48",11
"1784",2018-10-08,"49",21
"1785",2018-10-08,"50",6
"1786",2018-10-09,"01",49
"1787",2018-10-09,"02",21
"1788",2018-10-09,"03",28
"1789",2018-10-09,"04",5
"1790",2018-10-09,"05",10
"1791",2018-10-09,"06",12
"1792",2018-10-09,"07",25
"1793",2018-10-09,"08",65
"1794",2018-10-09,"09",14
"1795",2018-10-09,"10",36
"1796",2018-10-09,"11",15
"1797",2018-10-09,"12",6
"1798",2018-10-09,"13",7
"1799",2018-10-09,"14",11
"1800",2018-10-09,"15",26
"1801",2018-10-09,"16",23
"1802",2018-10-09,"17",11
"1803",2018-10-09,"18",9
"1804",2018-10-09,"19",12
"1805",2018-10-09,"20",5
